Avail,Player,INN,GS,BFP,PC,W,S,K,BBI,HA,HRA,ER,ERA,WHIP,Kd9,BBd9,Rank
FA,James Kaprielian SP | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Neil Wagner RP | NYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Yankory Pimentel RP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tyler Danish SP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Vic Black RP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Luis Heredia SP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Caleb Thielbar RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
The Mullimbimby Goonsacks,Blake Snell SP | TB ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mike Leake SP | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Alex Wilson RP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Triston McKenzie SP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tyler Wilson RP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Walk-In Closets,Drew Steckenrider RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Luis Perez RP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Adam Wainwright SP | STL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,David Speer RP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Cackleberry Czars,Blake Parker RP | LAA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nolan Sanburn SP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Johnny and the Rockers,Marcus Stroman SP | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nick Rumbelow RP | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Joe Gatto SP | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,A.J. Puckett SP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tyler Mapes P | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tom Koehler RP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brian Ellington RP | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Bobby Wahl RP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Donnie Veal RP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jake Johansen SP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Aaron Loup RP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jarrett Grube RP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Dusty Isaacs RP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Daniel Poncedeleon SP | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Dylan Unsworth SP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,David Hurlbut SP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Colt Hynes RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Julio DePaula RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Lewis Thorpe SP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ian Krol RP | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Patrick McCoy RP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Will Locante RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Edwin Quirarte RP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mike Montgomery RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Springer International,Brad Ziegler RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Collin Balester RP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Craig Stammen RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tim Collins RP | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Krook SP | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Amir Garrett SP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Dakota Chalmers SP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Blake Logan P | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ryan Eades SP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Trey Cochran-Gill P | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Cole Sulser RP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ian Kahaloa SP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Joey Wentz SP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brandon Beachy SP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Peter Tago SP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Malcom Culver RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Patrick Ruotolo RP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Miguel Socolovich RP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Colton Turner RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Screaming Prairie Camels,Felipe Rivero RP | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Eddie Butler SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Fernando Abad RP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jason Vargas SP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Al Alburquerque RP | TOR ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Crouse SP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jordan Walden RP | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mitch Lively RP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Rafael Soriano RP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Greg Reynolds SP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Springer International,Johnny Cueto SP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Scott Weathersby RP | HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kyle Funkhouser SP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Luis Perdomo SP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jon Harris SP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Screaming Prairie Camels,Collin McHugh SP | HOU ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Cackleberry Czars,Chase Anderson SP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Marc Rzepczynski RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Caleb Frare RP | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tristan Archer RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Grant Sides P | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kyle Crockett RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Austin Pruitt RP | TB ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Bryan Bonnell RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Rayan Gonzalez RP | COL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
The Midnight Sillies,Jeff Samardzija SP | SF ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jhondaniel Medina SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mitch Horacek P | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Edgmer Escalona RP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Juan Grullon P | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
W ( 3/28),Tom Colletti RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Reyes Moronta RP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Andrew Triggs SP | OAK ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,A.J. Puk SP | OAK ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Manny Parra RP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Montana DuRapau P | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Droitwich Murdercocks,Clayton Kershaw SP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brandon Mann SP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Daniel Bard RP | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,David Holmberg RP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Yovani Gallardo SP | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Zion Iron Lions,Ryan Madson RP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Zion Iron Lions,Felix Hernandez SP | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Andrew Kittredge RP | TB ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Marco Duarte SP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chris Tillman SP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Aroni Nina RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Lucas Sims SP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kohl Stewart SP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Drew Smith RP | NYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jeremy Horst RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mike Soroka SP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Robbie Erlin SP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Dario Agrazal P | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jordan Minch RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Taylor Guerrieri SP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ryne Harper RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Erasmo Ramirez SP | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Conor Fisk RP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Angel Nesbitt RP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tom Eshelman SP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Daniel Tillman RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Travis Ballew RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Starling Peralta SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Hector Ambriz RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Charles Nading RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Hector Velazquez RP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Cesar Ramos RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Robbie Ross RP | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Charles Brewer RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kendry Flores SP | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Daniel Gossett SP | OAK ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Cackleberry Czars,Darren O'Day RP | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Bus 3,Jake Odorizzi SP | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Leonel Campos RP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Justin Marks RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tyler Cyr RP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
W ( 3/28),Zach Davies SP | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Joe Ross SP | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kyle Freeland SP | COL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Argenis Blanco RP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Justin Masterson SP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Donnie Hart RP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jon Keller P | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
The Midnight Sillies,Vince Velasquez SP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Vladimir Gutierrez SP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Giovanni Soto RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Gene Escat P | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,D.J. Brown RP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,James Shields SP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Joe Gunkel P | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kevin Siegrist RP | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Rob Rasmussen RP | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Dan Otero RP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Buddy Baumann RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Zach Duke RP | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jacob Barnes RP | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Michael Ynoa RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Quintin Torres-Costa RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nickolas Sarianides P | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Corey Baker RP | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Alex McRae SP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jose Ramirez RP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Justin Nicolino RP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kyle Finnegan RP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Seth Romero SP | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Johnny and the Rockers,Ivan Nova SP | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chandler Shepherd RP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Bobby LaFromboise RP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jay Jackson RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Richard Bleier RP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Taylor Jordan RP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Josh Turley P | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Bryan Hudson SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jared Hughes RP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Alan Busenitz RP | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Max Povse RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brody Colvin SP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brian Johnson SP | BOS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ryan Hendrix RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Donn Roach RP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,D.J. Snelten P | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Duane Below RP | NYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Juan Sandoval SP | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,William Cuevas RP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Myles Jaye RP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jeffrey Rosa SP | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Josh Smith RP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Austin Davis P | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Preston Guilmet RP | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Parker Curry RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Rainy Lara RP | NYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Hunter Adkins SP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Junior Guerra SP | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Buschmann RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ty Buttrey RP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Reynaldo Lopez SP | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Anderson P | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,MacKenzie Gore SP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Teddy Stankiewicz SP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Thomas Hatch SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Domingo Acevedo SP | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Droitwich Murdercocks,Brad Brach RP | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Rubby De La Rosa RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,JoJo Romero SP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Edgar Gonzalez RP | HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Alex Speas RP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ryan Halstead RP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chasen Bradford RP | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Clayton Blackburn SP | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ross Stripling RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mike Strong SP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tyler Bremer RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jace Fry RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Travis Banwart SP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Richelson Pena RP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chad Rogers SP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Cody Beckman P | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Manning SP | DET ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ryan Vogelsong SP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Marlon Arias P | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Adam Conley SP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Trevor Bettencourt RP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,El'Hajj Muhammad RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Austin Brice RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Walk-In Closets,Kyle Barraclough RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Luis Avilan RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jason Hursh RP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ben Holmes RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Austin Gomber SP | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Joel De La Cruz RP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
W ( 3/28),Trevor Hildenberger RP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Taylor Rogers RP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Luis Cessa SP | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jean Machi RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Garrett Davila SP | KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Riley Pint SP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Taylor Grover RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,David Peterson P | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Eduardo Jimenez P | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Rafael Martin RP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kris Medlen SP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Edgar Garcia RP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Hunter Harvey SP | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Travis Wood RP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Elniery Garcia SP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Sam Bragg RP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Will Smith RP | SF ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nelson Gonzalez RP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Trevor Cahill SP | OAK ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Imhof P | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kyle McGowin SP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Griffin Canning SP | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tim Peterson RP | NYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Taylor Hearn RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Williams Jerez RP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Springer International,Tim Lincecum SP | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Cody Martin RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Corey Taylor RP | NYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,P.J. Francescon P | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Cory Riordan RP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,A.J. Achter RP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tyler Ferguson RP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ubaldo Jimenez SP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brandon Sisk RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Anfernee Benitez RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Walk-In Closets,Alex Reyes SP | STL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tim Berry SP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Alex Wells SP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Springer International,Madison Bumgarner SP | SF ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kolton Mahoney RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
