,game_pk,batter,pitcher,at_bat_number,pitch_type_leading,pitch_type_in_one_one
546,745687,668709,669456,32,Four-seam Fastball,Cutter
547,745687,595978,622072,28,Slider,Sinker
548,745687,681807,622072,25,Slider,Slider
549,745687,647304,622072,24,Sinker,Sinker
550,745687,676116,669456,21,Knuckle-curve,Four-seam Fastball
551,745687,680757,622072,18,Changeup,Slider
552,745687,677587,622072,17,Slider,Slider
553,745687,595978,622072,12,Slider,Sinker
554,745687,680869,669456,5,Four-seam Fastball,Slider
555,745687,676116,669456,4,Four-seam Fastball,Four-seam Fastball
556,745687,657656,622072,3,Sinker,Slider
557,745445,642731,663158,69,Four-seam Fastball,Four-seam Fastball
558,745445,640492,669062,65,Four-seam Fastball,Changeup
559,745445,656305,673513,64,Four-seam Fastball,Splitter
560,745445,527038,673513,63,Sweeper,Splitter
561,745445,624585,673513,62,Splitter,Splitter
562,745445,673490,676254,61,Slider,Sinker
563,745445,701538,592426,56,Four-seam Fastball,Slider
564,745445,669134,592426,54,Four-seam Fastball,Slider
565,745445,605113,666745,52,Sinker,Sweeper
566,745445,624424,666745,50,Changeup,Changeup
567,745445,630105,657277,45,Changeup,Four-seam Fastball
568,745445,665487,657277,44,Sinker,Sweeper
569,745445,624585,506433,40,Sinker,Curveball
570,745445,642180,657277,37,Changeup,Sweeper
571,745445,669134,657277,36,Sinker,Sweeper
572,745445,673490,657277,34,Sweeper,Sinker
573,745445,592518,657277,33,Changeup,Sweeper
574,745445,808982,506433,31,Curveball,Slider
575,745445,672275,506433,29,Splitter,Cutter
576,745445,665487,657277,27,Changeup,Sweeper
577,745445,624424,506433,25,Splitter,Sweeper
578,745445,573262,506433,23,Four-seam Fastball,Curveball
579,745445,664774,506433,21,Curveball,Sinker
580,745445,673490,657277,11,Sinker,Sweeper
581,745445,642731,506433,9,Curveball,Sinker
582,745445,656305,506433,7,Slider,Sinker
583,745445,624585,506433,2,Slider,Four-seam Fastball
584,745283,671213,608723,73,Curveball,Curveball
585,745283,596115,608723,72,Sweeper,Cutter
586,745283,641598,455119,67,Sinker,Cutter
587,745283,677594,455119,65,Splitter,Cutter
588,745283,622569,675989,64,Cutter,Sweeper
589,745283,649966,570257,59,Sinker,Changeup
590,745283,571745,663462,56,Sweeper,Slider
591,745283,596115,675989,54,Sweeper,Sinker
592,745283,646240,675989,53,Changeup,Cutter
593,745283,663728,663462,52,Sweeper,Slider
594,745283,622569,642048,47,Changeup,Slider
595,745283,678882,642048,46,Slider,Slider
596,745283,807799,642048,45,Slider,Sinker
597,745283,668942,678394,42,Slider,Changeup
598,745283,664034,678394,41,Sinker,Changeup
599,745283,641933,622491,40,Four-seam Fastball,Four-seam Fastball
600,745283,596115,622491,38,Slider,Four-seam Fastball
601,745283,646240,622491,37,Changeup,Four-seam Fastball
602,745283,686527,678394,34,Changeup,Sinker
603,745283,593871,678394,30,Changeup,Slider
604,745283,671213,622491,24,Slider,Four-seam Fastball
605,745283,677594,678394,23,Slider,Sinker
606,745283,668942,678394,21,Sinker,Changeup
607,745283,596115,622491,20,Slider,Four-seam Fastball
608,745283,664034,678394,15,Changeup,Slider
609,745283,686527,678394,14,Changeup,Sinker
610,745283,807799,622491,10,Sinker,Four-seam Fastball
611,745283,671213,622491,8,Four-seam Fastball,Changeup
612,745283,641598,678394,7,Slider,Slider
613,745283,596115,622491,3,Four-seam Fastball,Four-seam Fastball
614,745283,646240,622491,2,Four-seam Fastball,Sinker
615,745283,680776,622491,1,Sinker,Changeup
616,745116,676609,641835,76,Slider,Slider
617,745116,642708,641835,74,Slider,Slider
618,745116,666182,664208,71,Curveball,Curveball
619,745116,668227,663878,68,Slider,Slider
620,745116,650490,663878,66,Curveball,Four-seam Fastball
621,745116,624415,664076,64,Sweeper,Sinker
622,745116,672386,664076,61,Cutter,Cutter
623,745116,676609,670950,59,Four-seam Fastball,Changeup
624,745116,642350,670950,58,Changeup,Four-seam Fastball
625,745116,680700,670950,57,Four-seam Fastball,Changeup
626,745116,670623,621244,50,Sinker,Sinker
627,745116,668227,621244,48,Sinker,Slurve
628,745116,664040,621244,47,Changeup,Changeup
629,745116,650907,621244,45,Four-seam Fastball,Slurve
630,745116,666182,621107,39,Sweeper,Sinker
631,745116,643396,621107,35,Sinker,Sweeper
632,745116,670623,621244,27,Sinker,Four-seam Fastball
633,745116,666182,621107,23,Sinker,Sinker
634,745116,665489,621107,22,Cutter,Cutter
635,745116,650490,621244,19,Sinker,Slurve
636,745116,650907,621244,18,Four-seam Fastball,Sinker
637,745116,624415,621107,17,Sweeper,Changeup
638,745116,595281,621107,15,Cutter,Cutter
639,745116,680700,621244,12,Changeup,Changeup
640,745116,672386,621107,10,Cutter,Sweeper
641,745116,623912,621244,7,Four-seam Fastball,Sinker
642,745116,664040,621244,5,Four-seam Fastball,Sinker
643,745116,543807,621107,1,Cutter,Sweeper
644,745039,694671,592767,81,Knuckle-curve,Knuckle-curve
645,745039,673962,592767,79,Knuckle-curve,Knuckle-curve
646,745039,666624,502085,77,Cutter,Knuckle-curve
647,745039,643265,502085,73,Cutter,Knuckle-curve
648,745039,543760,640470,72,Slider,Slider
649,745039,665750,640470,71,Four-seam Fastball,Slider
650,745039,694497,640470,70,Four-seam Fastball,Slider
651,745039,666624,600917,64,Slider,Cutter
652,745039,641680,593576,63,Four-seam Fastball,Splitter
653,745039,666969,593576,61,Four-seam Fastball,Splitter
654,745039,641355,489446,58,Four-seam Fastball,Splitter
655,745039,673548,489446,57,Four-seam Fastball,Splitter
656,745039,683737,622250,49,Four-seam Fastball,Curveball
657,745039,641680,643410,46,Cutter,Cutter
658,745039,641355,543135,41,Four-seam Fastball,Four-seam Fastball
659,745039,694497,657006,34,Slider,Four-seam Fastball
660,745039,694671,657006,28,Four-seam Fastball,Slider
661,745039,621020,543135,24,Splitter,Four-seam Fastball
662,745039,666624,543135,23,Slider,Splitter
663,745039,673548,543135,21,Splitter,Slider
664,745039,665750,657006,19,Slider,Four-seam Fastball
665,745039,694671,657006,12,Four-seam Fastball,Slider
666,745039,663538,543135,11,Four-seam Fastball,Splitter
667,745039,621020,543135,9,Four-seam Fastball,Splitter
668,745039,666969,657006,7,Four-seam Fastball,Four-seam Fastball
669,745039,673962,657006,6,Four-seam Fastball,Four-seam Fastball
670,745039,608369,657006,5,Four-seam Fastball,Four-seam Fastball
671,745039,543760,657006,4,Four-seam Fastball,Four-seam Fastball
672,745039,641355,543135,3,Four-seam Fastball,Four-seam Fastball
673,745039,673548,543135,2,Curveball,Four-seam Fastball
674,747221,572233,664875,81,Sinker,Sweeper
675,747221,677950,641755,73,Slider,Slider
676,747221,592626,641755,72,Four-seam Fastball,Slider
677,747221,553993,683232,66,Slider,Four-seam Fastball
678,747221,572233,683232,64,Four-seam Fastball,Four-seam Fastball
679,747221,553869,686826,61,Sinker,Sinker
680,747221,641857,686826,60,Changeup,Four-seam Fastball
681,747221,663898,686826,59,Sinker,Slider
682,747221,606466,656222,57,Changeup,Changeup
683,747221,672695,663567,56,Four-seam Fastball,Slurve
684,747221,660707,686826,49,Four-seam Fastball,Slider
685,747221,572233,596295,46,Changeup,Changeup
686,747221,666971,596295,45,Changeup,Slider
687,747221,682998,596295,44,Slider,Changeup
688,747221,553869,666818,42,Four-seam Fastball,Four-seam Fastball
689,747221,663898,666818,40,Sinker,Sinker
690,747221,660707,674072,35,Changeup,Changeup
691,747221,553993,596295,31,Changeup,Four-seam Fastball
692,747221,678662,674072,30,Sinker,Changeup
693,747221,553869,674072,29,Sinker,Curveball
694,747221,572233,596295,26,Slider,Changeup
695,747221,666971,596295,25,Changeup,Changeup
696,747221,682998,596295,24,Changeup,Four-seam Fastball
697,747221,666134,674072,22,Sinker,Curveball
698,747221,592178,674072,21,Changeup,Changeup
699,747221,453568,674072,20,Curveball,Curveball
700,747221,686668,674072,16,Curveball,Sinker
701,747221,660707,674072,15,Changeup,Changeup
702,747221,641857,674072,12,Sinker,Slider
703,747221,677942,596295,10,Slider,Four-seam Fastball
704,747221,572233,596295,7,Changeup,Changeup
705,747221,666971,596295,6,Changeup,Four-seam Fastball
706,747221,606466,596295,4,Four-seam Fastball,Slider
707,747221,453568,674072,1,Slider,Sinker
708,747063,650859,657508,78,Knuckle-curve,Four-seam Fastball
709,747063,656811,643256,70,Four-seam Fastball,Slider
710,747063,663624,643256,69,Sinker,Sinker
711,747063,643393,643256,66,Four-seam Fastball,Slider
712,747063,687263,657097,63,Four-seam Fastball,Four-seam Fastball
713,747063,593934,543056,58,Cutter,Sweeper
714,747063,694384,543056,57,Sweeper,Sinker
715,747063,592273,543056,56,Cutter,Sweeper
716,747063,656811,670871,54,Sinker,Sinker
717,747063,663624,670871,53,Slider,Four-seam Fastball
718,747063,683002,670871,50,Four-seam Fastball,Changeup
719,747063,676059,472610,48,Sweeper,Sweeper
720,747063,621493,680570,43,Curveball,Four-seam Fastball
721,747063,623993,656288,40,Four-seam Fastball,Four-seam Fastball
722,747063,543685,680570,36,Curveball,Changeup
723,747063,687263,680570,35,Curveball,Curveball
724,747063,656775,656288,31,Four-seam Fastball,Slider
725,747063,592273,680570,28,Four-seam Fastball,Four-seam Fastball
726,747063,545361,680570,26,Four-seam Fastball,Four-seam Fastball
727,747063,663624,656288,24,Sinker,Four-seam Fastball
728,747063,623993,656288,23,Four-seam Fastball,Four-seam Fastball
729,747063,668939,656288,22,Four-seam Fastball,Slider
730,747063,683002,656288,21,Changeup,Changeup
731,747063,543305,680570,20,Changeup,Four-seam Fastball
732,747063,687263,680570,18,Slider,Changeup
733,747063,593934,680570,13,Slider,Four-seam Fastball
734,747063,623993,656288,7,Changeup,Slider
735,747063,668939,656288,6,Four-seam Fastball,Curveball
736,747063,543305,680570,2,Changeup,Changeup
737,747063,543685,680570,1,Four-seam Fastball,Slider
738,746818,666150,571946,87,Four-seam Fastball,Splitter
739,746818,660162,571946,79,Four-seam Fastball,Four-seam Fastball
740,746818,670032,676684,73,Changeup,Four-seam Fastball
741,746818,666150,676684,71,Changeup,Four-seam Fastball
742,746818,643217,656638,63,Knuckle-curve,Changeup
743,746818,682985,608678,56,Changeup,Changeup
744,746818,670032,663947,55,Four-seam Fastball,Four-seam Fastball
745,746818,669699,663947,54,Sweeper,Sinker
746,746818,666150,663947,53,Sweeper,Sweeper
747,746818,608348,673929,47,Four-seam Fastball,Four-seam Fastball
748,746818,673357,656412,45,Four-seam Fastball,Four-seam Fastball
749,746818,455117,656412,38,Four-seam Fastball,Slider
750,746818,669699,628317,36,Splitter,Splitter
751,746818,656716,647336,32,Four-seam Fastball,Changeup
752,746818,673357,628317,28,Splitter,Slider
753,746818,643217,628317,26,Four-seam Fastball,Slider
754,746818,690993,647336,24,Changeup,Changeup
755,746818,681481,647336,22,Changeup,Changeup
756,746818,455117,628317,20,Slider,Slider
757,746818,670032,628317,19,Slider,Four-seam Fastball
758,746818,666150,628317,17,Four-seam Fastball,Slider
759,746818,660162,628317,9,Splitter,Splitter
760,746818,643217,628317,8,Splitter,Splitter
761,746818,608348,647336,7,Four-seam Fastball,Slider
762,746818,682985,647336,3,Changeup,Changeup
763,746736,571912,640448,79,Four-seam Fastball,Splitter
764,746736,608385,664747,72,Slider,Slider
765,746736,657041,664747,71,Four-seam Fastball,Slider
766,746736,702358,608371,63,Sweeper,Four-seam Fastball
767,746736,660688,608371,60,Sweeper,Four-seam Fastball
768,746736,608336,608371,59,Sweeper,Four-seam Fastball
769,746736,656413,607179,56,Four-seam Fastball,Four-seam Fastball
770,746736,608385,518585,54,Splitter,Four-seam Fastball
771,746736,657041,518585,53,Splitter,Cutter
772,746736,669289,571882,50,Four-seam Fastball,Sinker
773,746736,671277,458677,47,Four-seam Fastball,Four-seam Fastball
774,746736,687952,571882,44,Slider,Sinker
775,746736,666181,571578,41,Slider,Slider
776,746736,608841,668881,36,Slider,Splitter
777,746736,682928,668881,33,Four-seam Fastball,Splitter
778,746736,702358,668881,32,Slider,Four-seam Fastball
779,746736,600869,571578,30,Changeup,Four-seam Fastball
780,746736,668715,571578,28,Changeup,Cutter
781,746736,608336,668881,24,Slider,Slider
782,746736,666181,571578,20,Cutter,Cutter
783,746736,571912,571578,19,Sinker,Sinker
784,746736,702358,668881,16,Four-seam Fastball,Slider
785,746736,600869,571578,11,Cutter,Slider
786,746736,592696,668881,10,Slider,Splitter
787,746736,668715,571578,6,Sinker,Cutter
788,746736,663697,571578,5,Slider,Cutter
789,746736,608385,668881,3,Slider,Slider
790,746736,657041,668881,2,Slider,Four-seam Fastball
791,746736,682928,668881,1,Slider,Slider
792,746410,643289,605280,73,Sweeper,Sinker
793,746410,673237,605280,70,Sweeper,Sinker
794,746410,650402,623352,68,Sinker,Sinker
795,746410,663757,623352,67,Sinker,Sinker
796,746410,663656,641656,64,Sinker,Four-seam Fastball
797,746410,670541,641656,63,Slider,Sinker
798,746410,669224,519151,62,Changeup,Slider
799,746410,519203,519151,59,Four-seam Fastball,Changeup
800,746410,592450,650556,55,Four-seam Fastball,Four-seam Fastball
801,746410,665828,650556,51,Slider,Slider
802,746410,665161,573186,49,Splitter,Sinker
803,746410,547989,573186,48,Sinker,Cutter
804,746410,673237,573186,47,Four-seam Fastball,Cutter
805,746410,683011,656786,45,Cutter,Four-seam Fastball
806,746410,657077,656786,44,Cutter,Cutter
807,746410,519203,656786,43,Sweeper,Four-seam Fastball
808,746410,663656,573186,42,Splitter,Sinker
809,746410,592450,661527,37,Sweeper,Four-seam Fastball
810,746410,665161,573186,34,Splitter,Slurve
811,746410,547989,573186,33,Slurve,Cutter
812,746410,673237,573186,32,Slurve,Cutter
813,746410,663757,686613,31,Changeup,Cutter
814,746410,665828,686613,30,Knuckle-curve,Four-seam Fastball
815,746410,669224,686613,29,Cutter,Cutter
816,746410,683011,686613,28,Four-seam Fastball,Four-seam Fastball
817,746410,663656,573186,26,Slurve,Splitter
818,746410,670541,573186,25,Cutter,Splitter
819,746410,514888,573186,24,Cutter,Cutter
820,746410,519203,686613,22,Changeup,Cutter
821,746410,592450,686613,21,Knuckle-curve,Four-seam Fastball
822,746410,650402,686613,19,Knuckle-curve,Four-seam Fastball
823,746410,608324,573186,13,Slurve,Sinker
824,746410,683011,686613,9,Slider,Four-seam Fastball
825,746410,663656,573186,7,Splitter,Splitter
826,746410,514888,573186,5,Cutter,Sinker
827,746410,592450,686613,3,Cutter,Knuckle-curve
828,746333,641658,592779,75,Sweeper,Sweeper
829,746333,621043,519293,71,Changeup,Four-seam Fastball
830,746333,621439,519293,70,Slider,Slider
831,746333,543877,519293,67,Changeup,Slider
832,746333,650489,519293,66,Four-seam Fastball,Slider
833,746333,677951,643377,62,Sweeper,Sinker
834,746333,666135,663704,57,Four-seam Fastball,Curveball
835,746333,666397,663704,56,Curveball,Sinker
836,746333,641658,595345,53,Slider,Slider
837,746333,543877,670167,52,Sinker,Sweeper
838,746333,650489,670167,51,Changeup,Four-seam Fastball
839,746333,680777,670167,50,Sweeper,Sweeper
840,746333,670242,670167,48,Four-seam Fastball,Cutter
841,746333,666135,607625,39,Changeup,Curveball
842,746333,679845,657746,37,Slider,Sinker
843,746333,624428,657746,36,Four-seam Fastball,Splitter
844,746333,592669,657746,35,Four-seam Fastball,Splitter
845,746333,543877,607625,33,Sinker,Sinker
846,746333,669004,657746,30,Four-seam Fastball,Four-seam Fastball
847,746333,677951,657746,27,Four-seam Fastball,Slider
848,746333,672580,657746,26,Four-seam Fastball,Four-seam Fastball
849,746333,621439,607625,22,Slurve,Sinker
850,746333,679845,657746,19,Slider,Slider
851,746333,666397,607625,16,Four-seam Fastball,Cutter
852,746333,543877,607625,15,Slider,Sinker
853,746333,650489,607625,14,Curveball,Cutter
854,746333,592669,657746,13,Four-seam Fastball,Four-seam Fastball
855,746333,669004,657746,12,Four-seam Fastball,Splitter
856,746333,521692,657746,11,Sweeper,Four-seam Fastball
857,746333,680777,607625,10,Slider,Four-seam Fastball
858,746333,467793,607625,9,Cutter,Changeup
859,746333,677951,657746,5,Slider,Four-seam Fastball
860,746333,666397,607625,1,Four-seam Fastball,Sinker
861,746168,660271,606149,88,Slider,Four-seam Fastball
862,746168,605141,606149,87,Four-seam Fastball,Slider
863,746168,666158,606149,86,Slider,Slider
864,746168,518792,606149,85,Changeup,Four-seam Fastball
865,746168,681546,606149,84,Four-seam Fastball,Slider
866,746168,572761,623465,83,Cutter,Cutter
867,746168,669357,669165,81,Changeup,Four-seam Fastball
868,746168,502671,669165,80,Changeup,Slider
869,746168,606192,664854,78,Slider,Slider
870,746168,571970,664854,77,Slider,Four-seam Fastball
871,746168,605141,664854,73,Slider,Four-seam Fastball
872,746168,606192,552640,66,Sinker,Sinker
873,746168,671056,669165,65,Four-seam Fastball,Changeup
874,746168,571448,669165,63,Changeup,Four-seam Fastball
875,746168,571970,668941,62,Four-seam Fastball,Slider
876,746168,518692,668941,60,Four-seam Fastball,Slider
877,746168,660271,668941,59,Sinker,Four-seam Fastball
878,746168,605141,668941,58,Sinker,Changeup
879,746168,669357,523260,48,Slider,Sinker
880,746168,605141,669461,36,Cutter,Changeup
881,746168,666158,669461,35,Four-seam Fastball,Curveball
882,746168,671056,808967,32,Splitter,Curveball
883,746168,572761,808967,31,Four-seam Fastball,Curveball
884,746168,502671,808967,25,Four-seam Fastball,Cutter
885,746168,680977,808967,21,Four-seam Fastball,Four-seam Fastball
886,746168,543063,808967,19,Four-seam Fastball,Cutter
887,746168,660271,458681,18,Cutter,Cutter
888,746168,518792,458681,15,Cutter,Cutter
889,746168,671056,808967,12,Curveball,Four-seam Fastball
890,746168,572761,808967,11,Curveball,Curveball
891,746168,606192,458681,9,Cutter,Four-seam Fastball
892,746168,571970,458681,8,Cutter,Sinker
893,746168,518692,458681,6,Cutter,Cutter
894,746168,660271,458681,5,Sinker,Four-seam Fastball
895,746168,669357,808967,3,Curveball,Four-seam Fastball
896,746087,641313,670280,82,Four-seam Fastball,Four-seam Fastball
897,746087,660821,670280,81,Curveball,Curveball
898,746087,668804,669622,79,Sinker,Sinker
899,746087,665862,669796,75,Four-seam Fastball,Four-seam Fastball
900,746087,572191,686539,73,Sinker,Sinker
901,746087,669707,686539,72,Sinker,Sinker
902,746087,680779,686539,70,Sinker,Sinker
903,746087,650333,676702,67,Four-seam Fastball,Cutter
904,746087,668804,677053,63,Four-seam Fastball,Four-seam Fastball
905,746087,669261,677053,61,Slider,Slider
906,746087,669707,677053,59,Four-seam Fastball,Slider
907,746087,669394,683003,54,Slider,Slider
